1985,San Diego Padres,NL,Craig Lefferts,270000.00
1985,San Diego Padres,NL,Alan Wiggins,512500.00
1985,San Diego Padres,NL,Al Bumbry,160000.00
1985,San Diego Padres,NL,Kurt Bevacqua,140000.00
1985,San Diego Padres,NL,Eric Show,537500.00
1985,San Diego Padres,NL,Roy Lee Jackson,340000.00
1985,San Diego Padres,NL,Bobby Brown,150000.00
1985,San Diego Padres,NL,Dave Dravecky,240000.00
1985,San Diego Padres,NL,Tim Flannery,175000.00
1985,San Diego Padres,NL,Steve Garvey,975000.00
1985,San Diego Padres,NL,Rich Gossage,1713333.00
1985,San Diego Padres,NL,Tony Gwynn,440000.00
1985,San Diego Padres,NL,Andy Hawkins,200000.00
1985,San Diego Padres,NL,LaMarr Hoyt,975000.00
1985,San Francisco Giants,NL,Vida Blue,250000.00
1985,San Francisco Giants,NL,Bob Brenly,385000.00
1985,San Francisco Giants,NL,Greg Minton,865000.00
1985,San Francisco Giants,NL,David Green,275000.00
1985,San Francisco Giants,NL,Mark Davis,195000.00
1985,San Francisco Giants,NL,Dan Driessen,767500.00
1985,San Francisco Giants,NL,Scott Garrelts,85000.00
1985,San Francisco Giants,NL,Dan Gladden,135000.00
1985,San Francisco Giants,NL,Jim Gott,170000.00
1985,San Francisco Giants,NL,Chili Davis,550000.00
1985,San Francisco Giants,NL,Joel Youngblood,375000.00
1985,San Francisco Giants,NL,Atlee Hammaker,355000.00
1985,San Francisco Giants,NL,Mike Krukow,630000.00
1985,San Francisco Giants,NL,Bill Laskey,355000.00
1985,San Francisco Giants,NL,Jeffrey Leonard,900000.00
1985,San Francisco Giants,NL,Scot Thompson,197000.00
1985,San Francisco Giants,NL,Alex Trevino,462500.00
1985,San Francisco Giants,NL,Manny Trillo,709714.00
1985,San Francisco Giants,NL,Chris Brown,60000.00
1985,San Francisco Giants,NL,Johnnie LeMaster,500000.00
1985,Seattle Mariners,AL,Mike Moore,228000.00
1985,Seattle Mariners,AL,Phil Bradley,125000.00
1985,Seattle Mariners,AL,Spike Owen,114400.00
1985,Seattle Mariners,AL,Barry Bonnell,437500.00
1985,Seattle Mariners,AL,Richie Zisk,272500.00
1985,Seattle Mariners,AL,Al Cowens,400000.00
1985,Seattle Mariners,AL,Alvin Davis,225000.00
1985,Seattle Mariners,AL,Dave Henderson,310000.00
1985,Seattle Mariners,AL,Bob Kearney,183000.00
1985,Seattle Mariners,AL,Ed Nunez,97000.00
1985,Seattle Mariners,AL,Jack Perconte,175000.00
1985,Seattle Mariners,AL,Ken Phelps,180000.00
1985,Seattle Mariners,AL,Jim Presley,71600.00
1985,Seattle Mariners,AL,Gorman Thomas,690000.00
1985,Seattle Mariners,AL,Ed Vande Berg,315000.00
1985,Seattle Mariners,AL,Matt Young,159000.00
1985,Seattle Mariners,AL,Mark Langston,160000.00
1985,Seattle Mariners,AL,Jim Beattie,470000.00
1985,St. Louis Cardinals,NL,John Tudor,457500.00
1985,St. Louis Cardinals,NL,Ricky Horton,110000.00
1985,St. Louis Cardinals,NL,Andy Van Slyke,170000.00
1985,St. Louis Cardinals,NL,Kurt Kepshire,100000.00
1985,St. Louis Cardinals,NL,Jeff Lahti,250000.00
1985,St. Louis Cardinals,NL,Tito Landrum,208750.00
1985,St. Louis Cardinals,NL,Willie McGee,475000.00
1985,St. Louis Cardinals,NL,Terry Pendleton,112500.00
1985,St. Louis Cardinals,NL,Darrell Porter,740000.00
1985,St. Louis Cardinals,NL,Ozzie Smith,1440000.00
1985,St. Louis Cardinals,NL,Tom Herr,560000.00
